paper_id,community,title,year,citations,concepts
https://openalex.org/W4386242313,865,Disambiguating Algorithmic Bias: From Neutrality to Justice,2023,19,"Neutrality, Injustice, Prejudice (legal term), Implicit bias, Economic Justice"
https://openalex.org/W2342632173,727,Biased Multiobjective Optimization and Decomposition Algorithm,2016,169,"CMA-ES, Mathematical optimization, Evolution strategy, Evolutionary algorithm, Differential evolution"
https://openalex.org/W4387344911,5,The Potential of Diverse Youth as Stakeholders in Identifying and Mitigating Algorithmic Bias for a Future of Fairer AI,2023,30,"Harm, Diversity (politics), Injustice, Inclusion (mineral), Psychology"
https://openalex.org/W2974420541,865,Data Analytics and Algorithmic Bias in Policing,2019,17,"Analytics, Process (computing), Data science, Product (mathematics), Code (set theory)"
https://openalex.org/W4297924419,865,Algorithmic Bias and Risk Assessments: Lessons from Practice,2022,21,"Audit, Risk assessment, Key (lock), Harm, Process (computing)"
https://openalex.org/W4296251649,728,Interrogating Algorithmic Bias: From Speculative Fiction to Liberatory Design,2022,31,"Brainstorming, Mainstream, Engineering ethics, Equity (law), Sociology"
https://openalex.org/W2962756421,4,node2vec,2016,9928,Computer science
https://openalex.org/W3186549233,32,Does Fair Ranking Improve Minority Outcomes? Understanding the Interplay of Human and Algorithmic Biases in Online Hiring,2021,39,"Ranking (information retrieval), Context (archaeology), Computer science, Variety (cybernetics), Learning to rank"
https://openalex.org/W3122672683,4,"Reinscribing gender: social media, algorithms, bias",2020,23,"Gender bias, Gender gap, Sociology, Psychology, Social psychology"
https://openalex.org/W3161779054,865,"What are the risks of Virtual Reality data? Learning Analytics, Algorithmic Bias and a Fantasy of Perfect Data",2021,43,"Fantasy, Commodification, Virtual reality, Context (archaeology), Analytics"
https://openalex.org/W3004963719,32,Preventing Algorithmic Bias in the Development of Algorithmic Decision-Making Systems: A Delphi Study,2020,19,"Computer science, Delphi, Delphi method, Data science, Theoretical computer science"
https://openalex.org/W3199500316,34,Lack of Transparency and Potential Bias in Artificial Intelligence Data Sets and Algorithms,2021,244,"Medicine, Artificial intelligence, Machine learning, Algorithm, Data set"
https://openalex.org/W4377818787,32,Data’s Impact on Algorithmic Bias,2023,12,"Computer science, Column (typography), Artificial intelligence, Machine learning, Algorithm"
https://openalex.org/W4297094586,60,D-BIAS: A Causality-Based Human-in-the-Loop System for Tackling Algorithmic Bias,2022,25,"Interpretability, Computer science, Machine learning, Artificial intelligence, Causal structure"
https://openalex.org/W4205766111,32,ARTIFICIAL INTELLIGENCE’S ALGORITHMIC BIAS: ETHICAL AND LEGAL ISSUES,2021,16,"Computer science, Artificial intelligence, Big data, Data science, Cognitive computing"
https://openalex.org/W3037046673,729,Algorithmic Bias in Recidivism Prediction: A Causal Perspective (Student Abstract),2020,22,"Causal inference, Recidivism, Observational study, Inference, Causality (physics)"
https://openalex.org/W3105992983,72,How algorithmic popularity bias hinders or promotes quality,2018,185,"Popularity, Computer science, Quality (philosophy), Proxy (statistics), Data science"
https://openalex.org/W3028390260,50,Mitigating Algorithmic Bias: Evolving an Augmentation Policy that is Non-Biasing,2020,18,"Harm, SAFER, Computer science, Biometrics, Gender bias"
https://openalex.org/W4385788498,34,Algorithmic bias in artificial intelligence is a problem—And the root issue is power,2023,17,"Injustice, Health care, Power (physics), Root (linguistics), Curriculum"
https://openalex.org/W3165288160,865,Beyond Algorithmic Bias: A Socio-Computational Interrogation of the Google Search by Image Algorithm,2022,20,"Interrogation, Audit, Algorithm, Computer science, White (mutation)"
https://openalex.org/W4389988494,730,"AI Algorithmic Bias: Understanding its Causes, Ethical and Social Implications",2023,17,"Computer science, Artificial intelligence, Selection bias, Machine learning, Apprehension"
https://openalex.org/W4211002924,0,Human–AI Interactions in Public Sector Decision Making: “Automation Bias” and “Selective Adherence” to Algorithmic Advice,2022,161,"Replicate, Automation, Advice (programming), Test (biology), Public sector"
https://openalex.org/W2999628059,72,Positive algorithmic bias cannot stop fragmentation in homophilic networks,2020,15,"Homophily, Fragmentation (computing), Computer science, Distributed computing, Statistical physics"
https://openalex.org/W3013300757,865,Mitigating bias in algorithmic hiring: evaluating claims and practices,2020,152,"Computer science, Work (physics), Disparate impact, Data science, Risk analysis (engineering)"
https://openalex.org/W3087957006,4,An Empirical Study on Algorithmic Bias,2020,9,"Computer science, Activity-based costing, Competitive intelligence, Quality (philosophy), Service (business)"
https://openalex.org/W3039055470,32,When eliminating bias isn’t fair: Algorithmic reductionism and procedural justice in human resource decisions,2020,347,"Contextualization, Reductionism, Psychology, Analytics, Social psychology"
https://openalex.org/W3048367007,4,Evolution and impact of bias in human and machine learning algorithm interaction,2020,83,"Computer science, Machine learning, Artificial intelligence, Algorithm, Process (computing)"
https://openalex.org/W3089745382,60,Accuracy Comparison Across Face Recognition Algorithms: Where Are We on Measuring Race Bias?,2020,187,"Race (biology), Facial recognition system, Artificial intelligence, Face (sociological concept), Computer science"
https://openalex.org/W4321610264,865,"Practical, epistemic and normative implications of algorithmic bias in healthcare artificial intelligence: a qualitative study of multidisciplinary expert perspectives",2023,35,"Health care, Normative, Inclusion (mineral), Multidisciplinary approach, Psychology"
https://openalex.org/W2561003326,731,Neural-Network-Biased Genetic Algorithms for Materials Design: Evolutionary Algorithms That Learn,2016,115,"Computer science, Artificial neural network, Genetic algorithm, Evolutionary algorithm, Algorithm"
https://openalex.org/W4399362708,865,Auditing Work: Exploring the New York City algorithmic bias audit regime,2024,21,"Audit, Work (physics), Computer science, Accounting, Business"
https://openalex.org/W2809628680,32,Bias detectives: the researchers striving to make algorithms fair,2018,185,"Injustice, Social injustice, Computer science, Artificial intelligence, Psychology"
https://openalex.org/W4391402561,32,Are algorithms biased in education? Exploring racial bias in predicting community college student success,2024,13,"Racial bias, Community college, Psychology, Computer science, Implicit bias"
https://openalex.org/W4291964067,72,Modeling algorithmic bias: simplicial complexes and evolving network topologies,2022,12,"Network topology, Computer science, Mechanism (biology), Extension (predicate logic), Theoretical computer science"
https://openalex.org/W2963265460,32,Assessing and Addressing Algorithmic Bias - But Before We Get There,2018,12,"Computer science, Unintended consequences, Data science, Action (physics), Political science"
https://openalex.org/W2982580298,34,Key challenges for delivering clinical impact with artificial intelligence,2019,1738,"Pace, Medicine, Unintended consequences, Health care, Psychological intervention"
https://openalex.org/W4288682834,34,“That’s what techquity is”: youth perceptions of technological and algorithmic bias,2022,18,"Originality, Perception, Gender bias, Harm, Value (mathematics)"
https://openalex.org/W4280570554,32,An information theoretic approach to reducing algorithmic bias for machine learning,2022,18,"Computer science, Machine learning, Artificial intelligence, Debiasing, Preprocessor"
https://openalex.org/W4308978472,34,Algorithmic bias in health care: Opportunities for nurses to improve equality in the age of artificial intelligence,2022,16,"Artificial intelligence, Psychology, Health care, Computer science, Nursing"
https://openalex.org/W4281645690,732,Psychometric Methods to Evaluate Measurement and Algorithmic Bias in Automated Scoring,2022,17,"Computer science, Proxy (statistics), Machine learning, Artificial intelligence, Data mining"
https://openalex.org/W4403745416,32,Navigating algorithm bias in AI: ensuring fairness and trust in Africa,2024,11,"Transparency (behavior), Compromise, Perspective (graphical), Sustainable development, Public relations"
https://openalex.org/W4400767613,32,Investigating algorithmic bias in student progress monitoring,2024,11,"Computer science, Learning analytics, Grading (engineering), Analytics, Data science"
https://openalex.org/W2463208053,733,Extended Adaptive Biasing Force Algorithm. An On-the-Fly Implementation for Accurate Free-Energy Calculations,2016,138,"Computer science, Algorithm, Holonomic constraints, Metric (unit), Jacobian matrix and determinant"
https://openalex.org/W4221031488,72,Algorithmic Political Bias in Artificial Intelligence Systems,2022,62,"Politics, Harm, Biology and political orientation, Identity (music), Gender bias"
https://openalex.org/W4210818739,32,Overcoming the pitfalls and perils of algorithms: A classification of machine learning biases and mitigation methods,2022,150,"Machine learning, Artificial intelligence, Computer science, Process (computing), Point (geometry)"
https://openalex.org/W4400485150,32,Inside the Black Box: Detecting and Mitigating Algorithmic Bias Across Racialized Groups in College Student-Success Prediction,2024,17,"Racial bias, Implicit bias, Racism, Psychological intervention, Higher education"
https://openalex.org/W4287890654,734,Gendered Language in Resumes and its Implications for Algorithmic Bias in Hiring,2022,11,"Computer science, Gender bias, Identifier, Context (archaeology), Language model"
https://openalex.org/W4392445451,32,Investigating Algorithmic Bias on Bayesian Knowledge Tracing and Carelessness Detectors,2024,10,"Carelessness, Computer science, Demographics, Debiasing, Bayesian probability"
https://openalex.org/W3124128794,60,"Algorithms, Correcting Biases",2019,53,"Computer science, Context (archaeology), Perspective (graphical), Point (geometry), Cognition"
https://openalex.org/W2165121267,735,A biased random-key genetic algorithm for the unequal area facility layout problem,2015,162,"Benchmark (surveying), Centroid, Computer science, Key (lock), Facility location problem"
https://openalex.org/W4391462605,32,"Ameliorating Algorithmic Bias, or Why Explainable AI Needs Feminist Philosophy",2022,9,"Interpretation (philosophy), Economic Justice, Process (computing), Computer science, Sociology"
https://openalex.org/W3000870282,32,A cultural approach to algorithmic bias in games,2020,8,"Black box, Premise, Sociology, Computer science, Critical realism (philosophy of perception)"
https://openalex.org/W4220903486,32,"Integrating Behavioral, Economic, and Technical Insights to Understand and Address Algorithmic Bias: A Human-Centric Perspective",2022,13,"Sociotechnical system, Computer science, Perspective (graphical), Incentive, Management science"
https://openalex.org/W3197828563,736,Artificial Intelligence & Algorithmic Bias: The Issues With Technology Reflecting History & Humans,2021,13,"Artificial intelligence, Computer science, Psychology"
https://openalex.org/W2892907201,4,Iterated Algorithmic Bias in the Interactive Machine Learning Process of Information Filtering,2018,12,"Computer science, Process (computing), Iterated function, Artificial intelligence, Machine learning"
https://openalex.org/W4397034407,32,Enhancing children’s understanding of algorithmic biases in and with text-to-image generative AI,2024,8,"Generative grammar, Image (mathematics), Computer science, Generative model, Psychology"
https://openalex.org/W2985232027,32,Situated algorithms: a sociotechnical systemic approach to bias,2019,53,"Sociotechnical system, Situated, Computer science, Objectivity (philosophy), Intersectionality"
https://openalex.org/W4214525260,32,"Biased Humans, (Un)Biased Algorithms?",2022,56,"Objectivity (philosophy), Algorithm, Computer science, Business ethics, Disadvantage"
https://openalex.org/W4220713105,737,Algorithmic bias and the New Chicago School,2022,5,"Transparency (behavior), Obligation, Computer science, Architecture, Artificial intelligence"
https://openalex.org/W4289339197,738,"Markets, market algorithms, and algorithmic bias",2022,6,"Transparency (behavior), Incentive, Order (exchange), Economics, Market power"
https://openalex.org/W3089548320,4,Algorithmic Bias in Marketing,2020,5,"Marketing, Computer science, Business"
https://openalex.org/W4321379767,32,Automating Automaticity: How the Context of Human Choice Affects the Extent of Algorithmic Bias,2023,11,"Automaticity, Context (archaeology), Computer science, Cognitive psychology, Psychology"
https://openalex.org/W4283711000,34,Algorithmic biases: caring about teens’ neurorights,2022,8,"Computer science, Performing arts, Psychology, Human–computer interaction, Data science"
https://openalex.org/W2541283300,739,Information-theoretic analysis of stability and bias of learning algorithms,2016,66,"Generalization, Stability (learning theory), Algorithm, Computer science, Generalization error"
https://openalex.org/W3031146313,32,Apparent Algorithmic Bias and Algorithmic Learning,2020,6,"Computer science, Artificial intelligence, Econometrics, Economics"
https://openalex.org/W2911484071,865,Hubness as a Case of Technical Algorithmic Bias in Music Recommendation,2018,5,"Computer science, Recommender system, Base (topology), Meaning (existential), Carry (investment)"
https://openalex.org/W3187218379,740,Fighting algorithmic bias,2021,5,"Gender bias, Computer science, Artificial intelligence, Data science, Psychology"
https://openalex.org/W3210803413,72,Opinion formation on social networks with algorithmic bias: dynamics and bias imbalance,2021,6,"Pairwise comparison, Computer science, Stability (learning theory), Convergence (economics), Statistical physics"
https://openalex.org/W2991290418,741,Teaching Algorithmic Bias in a Credit-Bearing Course,2019,5,"Information literacy, Curriculum, Computer science, Process (computing), Course (navigation)"
https://openalex.org/W2912186832,4,"Can an Algorithm Reduce the Perceived Bias of News? Testing the Effect of Machine Attribution on News Readers’ Evaluations of Bias, Anthropomorphism, and Credibility",2019,87,"Credibility, Journalism, Interactivity, News media, Perception"
https://openalex.org/W4380714834,4,Algorithmic bias and research integrity; the role of nonhuman authors in shaping scientific knowledge with respect to artificial intelligence: a perspective,2023,15,"Sophistication, Prejudice (legal term), Perspective (graphical), Transparency (behavior), Computer science"
https://openalex.org/W2294783111,742,A practical bias estimation algorithm for multisensor-multitarget tracking,2016,59,"Fusion center, Computer science, Filter (signal processing), Tracking (education), Sensor fusion"
https://openalex.org/W4404756939,34,Mitigating Algorithmic Bias in AI-Driven Cardiovascular Imaging for Fairer Diagnostics,2024,7,"Computer science, Artificial intelligence, Data science"
https://openalex.org/W3167940580,32,Using Pareto simulated annealing to address algorithmic bias in machine learning,2022,7,"Simulated annealing, Computer science, Pareto principle, Machine learning, Pareto optimal"
https://openalex.org/W2343784270,743,Bias-Compensated Normalized Subband Adaptive Filter Algorithm,2016,58,"Convergence (economics), Algorithm, Adaptive filter, Computer science, Variance (accounting)"
https://openalex.org/W4390806593,865,Reflecting on Algorithmic Bias With Design Fiction: The MiniCoDe Workshops,2024,5,"Transparency (behavior), Computer science, Accountability, Economic Justice, Implementation"
https://openalex.org/W2891433802,72,IEEE P7003TM Standard for Algorithmic Bias Considerations,2018,4,"Scope (computer science), Computer science, Process (computing), Unintended consequences, Risk analysis (engineering)"
https://openalex.org/W2903695278,32,"Help wanted: an examination of hiring algorithms, equity, and bias",2018,98,"Equity (law), Algorithm, Computer science, Economics, Labour economics"
https://openalex.org/W4396793783,32,EXplainable Artificial Intelligence (XAI) for facilitating recognition of algorithmic bias: An experiment from imposed users’ perspectives,2024,9,"Raising (metalworking), Computer science, Perception, Artificial intelligence, Cognitive psychology"
https://openalex.org/W2981939272,32,"Algorithms, platforms, and ethnic bias",2019,51,"Ethnic group, Computer science, Data science, Political science, Law"
https://openalex.org/W3037702798,50,On the Robustness of Face Recognition Algorithms Against Attacks and Bias,2020,68,"Robustness (evolution), Facial recognition system, Computer science, Morphing, Artificial intelligence"
https://openalex.org/W4311046980,32,MinMax fairness: from Rawlsian Theory of Justice to solution for algorithmic bias,2022,6,"Minimax, Operationalization, Veil of ignorance, Economic Justice, Computer science"
https://openalex.org/W3168767020,744,Algorithmic Bias in Recidivism Prediction: A Causal Perspective,2019,5,"Causal inference, Recidivism, Observational study, Computer science, Inference"
https://openalex.org/W3125740642,745,Language Bias in the Google Scholar Ranking Algorithm,2021,67,"Computer science, Ranking (information retrieval), Relevance (law), Information retrieval, Search engine optimization"
https://openalex.org/W3104895181,746,Climatologies at high resolution for the earth’s land surface areas,2017,3712,"Downscaling, Environmental science, Precipitation, Climatology, Orographic lift"
https://openalex.org/W4281254423,34,Beyond bias and discrimination: redefining the AI ethics principle of fairness in healthcare machine-learning algorithms,2022,111,"Framing (construction), Value (mathematics), Computer science, Health care, Distributive property"
https://openalex.org/W4388010320,32,Trapped in the search box: An examination of algorithmic bias in search engine autocomplete predictions,2023,10,"Computer science, Search engine, Disadvantaged, Black box, Debiasing"
https://openalex.org/W2337821754,743,Bias‐compensated affine‐projection‐like algorithms with noisy input,2016,54,"Affine transformation, Algorithm, Noise (video), Context (archaeology), Variance (accounting)"
https://openalex.org/W4317926987,4,Discovering and Understanding Algorithmic Biases in Autonomous Pedestrian Trajectory Predictions,2022,5,"Pedestrian, Trajectory, Computer science, Artificial intelligence, Machine learning"
https://openalex.org/W2604853468,747,A Position-Biased PageRank Algorithm for Keyphrase Extraction,2017,73,"Computer science, PageRank, Graph, Word (group theory), Information retrieval"
https://openalex.org/W2911122801,865,Dissecting Racial Bias in an Algorithm that Guides Health Decisions for 70 Million People,2019,102,"Health care, Computer science, Political science, Law"
https://openalex.org/W2621141770,32,“Be Careful; Things Can Be Worse than They Appear”: Understanding Biased Algorithms and Users’ Behavior Around Them in Rating Platforms,2017,84,"Audit, Quality (philosophy), Computer science, Rating system, Data science"
https://openalex.org/W4283066043,32,Assembled Bias: Beyond Transparent Algorithmic Bias,2022,5,"Philosophy of science, Philosophy of mind, Theory of computation, Computer science, Algorithm"
https://openalex.org/W4395010721,34,Measuring algorithmic bias to analyze the reliability of AI tools that predict depression risk using smartphone sensed-behavioral data,2024,10,"Generalizability theory, Depression (economics), Reliability (semiconductor), Mental health, Computer science"
https://openalex.org/W3152387696,32,"Influencer Management Tools: Algorithmic Cultures, Brand Safety, and Bias",2021,72,"Influencer marketing, Brand management, Employability, Brand equity, Citizen journalism"
https://openalex.org/W2592447944,743,Stabilization of a Bias-Compensated Normalized Least-Mean-Square Algorithm for Noisy Inputs,2017,66,"Noise (video), Convergence (economics), Stability (learning theory), Algorithm, Mean squared error"
https://openalex.org/W4387204488,7,Technology assisted research assessment: algorithmic bias and transparency issues,2023,5,"Transparency (behavior), Scope (computer science), Originality, Computer science, Data science"
https://openalex.org/W1900937478,748,OrthoFinder: solving fundamental biases in whole genome comparisons dramatically improves orthogroup inference accuracy,2015,3327,"Biology, Inference, Human genetics, Genome Biology, Computational biology"
https://openalex.org/W2778716829,32,When Algorithmic Predictions Use Human-Generated Data: A Bias-Aware Classification Algorithm for Breast Cancer Diagnosis,2018,65,"Variance (accounting), Computer science, Context (archaeology), Algorithm, Mammography"
https://openalex.org/W4291021122,749,The role of ideological dimensions in shaping acceptance of facial recognition technology and reactions to algorithm bias,2022,7,"Ideology, Social dominance orientation, Authoritarianism, Libertarianism, Facial recognition system"
https://openalex.org/W3201189112,32,Governing by Algorithm? No Noise and (Potentially) Less Bias,2021,47,"Noise (video), Algorithm, Computer science, Artificial intelligence, Image (mathematics)"
https://openalex.org/W4288262450,32,Tackling Algorithmic Bias in Neural-Network Classifiers using Wasserstein-2 Regularization,2022,9,"MNIST database, Regularization (linguistics), Artificial neural network, Stochastic gradient descent, Computer science"
https://openalex.org/W2158592639,750,Object Tracking Benchmark,2015,3317,"Computer science, BitTorrent tracker, Benchmark (surveying), Initialization, Video tracking"
https://openalex.org/W4379089795,32,Detection and Mitigation of Algorithmic Bias via Predictive Parity,2023,5,"Computer science, Parametric statistics, Parity (physics), Calibration, Transformation (genetics)"
https://openalex.org/W2971982774,751,Fake News in Social Media: Bad Algorithms or Biased Users?,2019,88,"Social media, Computer science, Internet privacy, Advertising, Algorithm"
https://openalex.org/W4379094721,34,Awareness of Racial and Ethnic Bias and Potential Solutions to Address Bias With Use of Health Care Algorithms,2023,50,"Ethnic group, Health care, Algorithm, Affect (linguistics), Health information technology"
https://openalex.org/W2610685155,60,"The Effect of Population and ""Structural"" Biases on Social Media-based Algorithms",2017,52,"Geolocation, Computer science, Social media, Population, Inference"
https://openalex.org/W3033733989,32,A snapshot of the frontiers of fairness in machine learning,2020,307,"Snapshot (computer storage), Computer science, Artificial intelligence, Machine learning, Operating system"
https://openalex.org/W4392445400,32,Hierarchical Dependencies in Classroom Settings Influence Algorithmic Bias Metrics,2024,4,"Computer science, Multilevel model, Machine learning, Artificial intelligence, Contrast (vision)"
https://openalex.org/W3043637932,752,Hands on Data and Algorithmic Bias in Recommender Systems,2020,3,"Recommender system, Computer science, Popularity, Data science, Class (philosophy)"
https://openalex.org/W4399365130,72,"Evidence of What, for Whom? The Socially Contested Role of Algorithmic Bias in a Predictive Policing Tool",2024,5,"Cognitive reframing, Criminal justice, Psychological intervention, Context (archaeology), Politics"
https://openalex.org/W2979358513,753,From the Myth of Babel to Google Translate: Confronting Malicious Use of Artificial Intelligence – Copyright and Algorithmic Biases in Online Translation Systems,2019,9,"Realm, Computer science, Artificial intelligence, Internet privacy, Fluency"
https://openalex.org/W3136646024,60,Challenging Biased Hiring Algorithms,2021,53,"Enforcement, Commission, Scheme (mathematics), Ethnic group, Algorithm"
https://openalex.org/W2016038648,754,Bias-correction fuzzy clustering algorithms,2015,49,"Fuzzy clustering, Cluster analysis, CURE data clustering algorithm, Mathematics, Fuzzy logic"
https://openalex.org/W2751039952,34,Addressing bias in machine learning algorithms: A pilot study on emotion recognition for intelligent systems,2017,91,"Computer science, Machine learning, Classifier (UML), Artificial intelligence, Workload"
https://openalex.org/W3177141836,34,Algorithmic Bias and the (False) Promise of Numbers,2021,3,"Transparency (behavior), Computer science, Faith, Value (mathematics), Risk analysis (engineering)"
https://openalex.org/W4309048115,32,"How do people react to AI failure? Automation bias, algorithmic aversion, and perceived controllability",2022,86,"Controllability, Psychology, Heuristic, Perception, Automation"
https://openalex.org/W4381893935,34,"ABCs: Differentiating Algorithmic Bias, Automation Bias, and Automation Complacency",2023,3,"Terminology, Conflation, Automation, Documentation, Meaning (existential)"
https://openalex.org/W4391930049,34,"What Goes In, Must Come Out: Generative Artificial Intelligence Does Not Present Algorithmic Bias Across Race and Gender in Medical Residency Specialties",2024,8,"Specialty, Transformative learning, Race (biology), Diversity (politics), Generative grammar"
https://openalex.org/W2807092502,755,Individual Tree Crown Detection and Delineation From Very-High-Resolution UAV Images Based on Bias Field and Marker-Controlled Watershed Segmentation Algorithms,2018,104,"Orthophoto, Remote sensing, Computer science, Artificial intelligence, Segmentation"
https://openalex.org/W4391074079,32,Artificial intelligence and algorithmic bias? Field tests on social network with teens,2024,6,"Gender bias, Categorization, Visibility, Computer science, Field (mathematics)"
https://openalex.org/W3207322479,756,Digital Colonization and Virtual Indigeneity: Indigenous Knowledge and Algorithm Bias,2016,4,"Indigenous, Colonization, Algorithm, Computer science, Geography"
https://openalex.org/W4285011350,32,Fair Models for Impartial Policies: Controlling Algorithmic Bias in Transport Behavioural Modelling,2022,4,"Debiasing, Computer science, Machine learning, Classifier (UML), Artificial intelligence"
https://openalex.org/W4313545847,34,Prevention of Bias and Discrimination in Clinical Practice Algorithms,2023,43,"Medicine, Liability, Health care, Algorithm, MEDLINE"
https://openalex.org/W4380605332,72,Algorithmic Bias in a Student Success Prediction Models: Two Case Studies,2022,4,"Computer science, Subcategory, Machine learning, Artificial intelligence, Predictive modelling"
https://openalex.org/W3088329504,32,Personality Bias of Music Recommendation Algorithms,2020,38,"Recommender system, Computer science, Big Five personality traits, Personality, Machine learning"
https://openalex.org/W2618015821,757,Rise of the Machines: Emerging Antitrust Issues Relating to Algorithm Bias and Automation,2017,3,"Automation, Computer science, Algorithm, Operations research, Economics"
https://openalex.org/W3092560364,735,A multistart biased random key genetic algorithm for the flexible job shop scheduling problem with transportation,2020,75,"Heuristics, Computer science, Job shop scheduling, Mathematical optimization, Scheduling (production processes)"
https://openalex.org/W4381376758,4,Understanding algorithm bias in artificial intelligence-enabled ERP software customization,2023,3,"Personalization, Computer science, Enterprise resource planning, Software, Artificial intelligence"
https://openalex.org/W4380537468,32,Social media and volunteer rescue requests prediction with random forest and algorithm bias detection: a case of Hurricane Harvey,2023,8,"Random forest, Flood myth, Stalking, Index (typography), Computer science"
https://openalex.org/W4385650910,32,Artificial Intelligence in Criminalistics and Forensic Examination: Issues of Legal Personality and Algorithmic Bias,2023,4,"Computer science, Artificial intelligence, Personality, Human intelligence, Identification (biology)"
https://openalex.org/W4308310328,758,UAV trajectory planning based on bi-directional APF-RRT* algorithm with goal-biased,2022,101,"Random tree, Computer science, Algorithm, Mathematical optimization, Path (computing)"
https://openalex.org/W2944803716,759,Solving the open vehicle routing problem with capacity and distance constraints with a biased random key genetic algorithm,2019,101,"Vehicle routing problem, Key (lock), Genetic algorithm, Benchmark (surveying), Routing (electronic design automation)"
https://openalex.org/W4206246967,32,Scientism as illusio in HR algorithms: Towards a framework for algorithmic hygiene for bias proofing,2022,42,"Scientism, Scrutiny, Objectivity (philosophy), Narrative, Computer science"
https://openalex.org/W4405533437,34,Tackling Algorithmic Bias and Promoting Transparency in Health Datasets: The STANDING Together Consensus Recommendations,2024,5,"Transparency (behavior), Data science, Computer science, Internet privacy, Computer security"
https://openalex.org/W3000558625,34,Diagnosing bias in data-driven algorithms for healthcare,2020,57,"Health care, Computer science, Data science, Algorithm, Machine learning"
https://openalex.org/W2592925374,733,The Extended Generalized Adaptive Biasing Force Algorithm for Multidimensional Free-Energy Calculations,2017,51,"Algorithm, Ergodic theory, Computer science, Energy (signal processing), Umbrella sampling"
https://openalex.org/W3000444312,32,"Integrating Behavioral, Economic, and Technical Insights to Address Algorithmic Bias: Challenges and Opportunities for IS Research",2019,4,"Behavioral economics, Data science, Computer science, Psychology, Economics"
https://openalex.org/W3089175406,760,Compounding Injustice: The Cascading Effect of Algorithmic Bias in Risk Assessments,2020,3,"Compounding, Injustice, Risk analysis (engineering), Computer science, Business"
https://openalex.org/W4211155626,34,AI bias: exploring discriminatory algorithmic decision-making models and the application of possible machine-centric solutions adapted from the pharmaceutical industry,2022,137,"Computer science, Set (abstract data type), Table (database), Action (physics), Flowchart"
https://openalex.org/W3217264035,761,Fairness in AI: are deep learning-based CMR segmentation algorithms biased?,2021,5,"Medicine, Segmentation, Artificial intelligence, Deep learning, Machine learning"
https://openalex.org/W3112419035,762,Algorithmic Bias In Current Hiring Practices: An Ethical Examination,2019,3,"Transparency (behavior), Computer science, Work (physics), Process (computing), Employment discrimination"
https://openalex.org/W3000537280,763,Coupled online learning as a way to tackle instabilities and biases in neural network parameterizations: general algorithms and Lorenz 96 case study (v1.0),2020,88,"Artificial neural network, Computer science, sync, Artificial intelligence, Machine learning"
https://openalex.org/W3093691944,32,"Algorithms, Platforms, and Ethnic Bias: An Integrative Essay",2018,33,"Computer science, Transparency (behavior), Objectivity (philosophy), Data science, Cultural bias"
https://openalex.org/W4317038352,764,Encoding normative ethics: On algorithmic bias and disability,2023,2,"Ableism, Harm, Normative, Context (archaeology), Psychological intervention"
https://openalex.org/W4385242971,4,Ethical Considerations of Using ChatGPT in Health Care,2023,357,"Transparency (behavior), Harm, Health care, Compassion, Liability"
https://openalex.org/W4389543635,765,Algorithmic Bias in De-Identification Tools,2023,2,"Identification (biology), Race (biology), Computer science, Racial bias, Parity (physics)"
https://openalex.org/W4390872687,34,Benchmarking Algorithmic Bias in Face Recognition: An Experimental Approach Using Synthetic Faces and Human Evaluation,2023,6,"Benchmarking, Computer science, Artificial intelligence, Facial recognition system, Face (sociological concept)"
https://openalex.org/W2996251854,766,Application of the Bias Correction and Spatial Downscaling Algorithm on the Temperature Extremes From CMIP5 Multimodel Ensembles in China,2019,72,"Downscaling, Climatology, Algorithm, China, Environmental science"
https://openalex.org/W1819662813,32,Big Data's Disparate Impact,2016,1946,"Disparate impact, Big data, Computer science, Political science, Data mining"
https://openalex.org/W2998617097,767,Rethinking Algorithmic Bias Through Phenomenology and Pragmatism,2019,3,"Pragmatism, Phenomenology (philosophy), Epistemology, Philosophy, Psychology"
https://openalex.org/W4404386672,32,Echo Chambers and Algorithmic Bias: The Homogenization of Online Culture in a Smart Society,2024,3,"Homogenization (climate), Echo (communications protocol), Computer science, Materials science, Art"
https://openalex.org/W4380224377,32,Can Algorithm Knowledge Stop Women from Being Targeted by Algorithm Bias? The New Digital Divide on Weibo,2023,4,"Perspective (graphical), Computer science, Algorithm, Gender bias, Artificial intelligence"
https://openalex.org/W4386867404,768,Postcolonial Differentials in Algorithmic Bias: Challenging Digital Neo-Colonialism in Africa,2023,3,"Colonialism, Cognitive reframing, Parallels, Neocolonialism, Neutrality"
https://openalex.org/W3197223467,72,Algorithmic bias amplification via temporal effects: The case of PageRank in evolving networks,2021,4,"PageRank, Assortativity, Computer science, Ranking (information retrieval), Node (physics)"
https://openalex.org/W4382318028,72,LUCID: Exposing Algorithmic Bias through Inverse Design,2023,3,"Toolbox, Computer science, Set (abstract data type), Focus (optics), Outcome (game theory)"
https://openalex.org/W2946774274,32,Algorithmic Bias in Rankings,2019,1,"Ranking (information retrieval), Computer science, Ask price, Prejudice (legal term), Key (lock)"
https://openalex.org/W3016418892,769,Propensity score adjustment using machine learning classification algorithms to control selection bias in online surveys,2020,62,"Logistic regression, Computer science, Propensity score matching, Selection bias, Estimator"
https://openalex.org/W4235482899,770,Algorithmic Bias,2018,1,"Covert, Computer science, Artificial intelligence, Algorithm, Machine learning"
